Sample_Name,NODE_ID,family-supergroup,Country,Site,Collection_MY,Collection_Y,Season,Mosq_Species_Name,Mapped_Reads,Total_Reads_in_Lib,Non_rRNA_Reads,RPM,Virus_name_fin_cut,Virus_name_final
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Coquillettidia-venezuelensis-5_S31,NODE_5576_length_1154_cov_1.863090,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Coquillettidia venezuelensis,148,6432865,4616589,32.06,Roura meta-like virus 19,Roura meta-like virus 19  isolate GUY2152
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Coquillettidia-venezuelensis-5_S31,NODE_1094_length_2386_cov_3.419801,Aliusviridae,Guyane,Roura,Mar-21,2021,Rainy,Coquillettidia venezuelensis,260,6432865,4616589,56.32,Roura alius-like virus 1,Roura alius-like virus 1  isolate GUY2150
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-1_S32,NODE_3_length_8572_cov_23.265914,picorna,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,3114,7662243,5669933,549.21,Roura picorna-like virus 1,Roura picorna-like virus 1  isolate GUY2159
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-1_S32,NODE_26_length_4404_cov_7643.319095,Reovirales,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,487941,7662243,5669933,86057.63,Roura reo-like virus 1,Roura reo-like virus 1  isolate GUY2160
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-1_S32,NODE_1630_length_1150_cov_1.586815,Leishbuviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,30,7662243,5669933,5.29,Roura leishbu-like virus 1,Roura leishbu-like virus 1  isolate GUY2158
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-2_S33,NODE_474_length_3540_cov_1008.704644,Chrysoviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,51542,9145074,7758700,6643.12,Roura chryso-like virus 2,Roura chryso-like virus 2  isolate GUY2161
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-2_S33,NODE_358_length_3932_cov_5.390775,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,557,9145074,7758700,71.79,Roura meta-like virus 22,Roura meta-like virus 22  isolate GUY2162
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-3_S34,NODE_284_length_3557_cov_3107.231343,Chrysoviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,159421,8049758,6689290,23832.28,Roura chryso-like virus 2,Roura chryso-like virus 2  isolate GUY2164
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-3_S34,NODE_35_length_7048_cov_3.561147,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,462,8049758,6689290,69.07,Roura meta-like virus 22,Roura meta-like virus 22  isolate GUY2165
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-3_S34,NODE_898_length_2480_cov_20.606564,Amalgaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,791,8049758,6689290,118.25,Roura amalga-like virus 1,Roura amalga-like virus 1  isolate GUY2163
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-3_S34,NODE_1639_length_1994_cov_8.039042,Narnaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,234,8049758,6689290,34.98,Roura narna-like virus 1,Roura narna-like virus 1  isolate GUY2168
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-3_S34,NODE_904_length_2476_cov_5.025385,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,357,8049758,6689290,53.37,Roura meta-like virus 23,Roura meta-like virus 23  isolate GUY2166
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-3_S34,NODE_5137_length_1191_cov_2.091234,Orthototiviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,32,8049758,6689290,4.78,Roura orthototi-like virus 2,Roura orthototi-like virus 2  isolate GUY2169
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-3_S34,NODE_6548_length_1050_cov_2.473900,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,80,8049758,6689290,11.96,Roura meta-like virus 24,Roura meta-like virus 24  isolate GUY2167
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-4_S35,NODE_2546_length_1221_cov_1.756969,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,67,3692504,3043395,22.01,Roura meta-like virus 24,Roura meta-like virus 24  isolate GUY2171
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-4_S35,NODE_1371_length_1578_cov_2.533555,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,375,3692504,3043395,123.22,Roura meta-like virus 22,Roura meta-like virus 22  isolate GUY2170
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-5_S36,NODE_2_length_11266_cov_5.353346,Rhabdoviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,938,5769417,3637456,257.87,Roura rhabdo-like virus 1,Roura rhabdo-like virus 1  isolate GUY2176
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-5_S36,NODE_108_length_3575_cov_1043.470874,Chrysoviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,54937,5769417,3637456,15103.14,Roura chryso-like virus 2,Roura chryso-like virus 2  isolate GUY2172
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-5_S36,NODE_2435_length_1306_cov_1.515004,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,147,5769417,3637456,40.41,Roura meta-like virus 25,Roura meta-like virus 25  isolate GUY2175
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-5_S36,NODE_3059_length_1189_cov_1.948029,Metaviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,39,5769417,3637456,10.72,Roura meta-like virus 22,Roura meta-like virus 22  isolate GUY2174
HVT7HBGXH_Guyane-Roura-Mar-2021-Rainy-Culex-portesi-5_S36,NODE_6_length_9832_cov_33.997643,Hypoviridae,Guyane,Roura,Mar-21,2021,Rainy,Culex portesi,5033,5769417,3637456,1383.66,Roura hypo-like virus 1,Roura hypo-like virus 1  isolate GUY2173
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_3_length_10116_cov_128.088619,Kitaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,19538,6918800,3822254,5111.64,Ambato Boeny kita-like virus 1,Ambato Boeny kita-like virus 1  isolate MAD2178
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_44_length_4018_cov_4.030672,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,366,6918800,3822254,95.76,Ambato Boeny meta-like virus 3,Ambato Boeny meta-like virus 3  isolate MAD2180
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_167_length_2317_cov_2.841800,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,139,6918800,3822254,36.37,Ambato Boeny meta-like virus 7,Ambato Boeny meta-like virus 7  isolate MAD2184
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_132_length_2557_cov_4.353865,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,656,6918800,3822254,171.63,Ambato Boeny meta-like virus 5,Ambato Boeny meta-like virus 5  isolate MAD2182
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_135_length_2540_cov_2.775030,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,137,6918800,3822254,35.84,Ambato Boeny meta-like virus 6,Ambato Boeny meta-like virus 6  isolate MAD2183
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_95_length_2904_cov_7593.102084,Solemoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,301319,6918800,3822254,78832.8,Ambato Boeny solemo-like virus 1,Ambato Boeny solemo-like virus 1  isolate MAD2185
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_467_length_1572_cov_3.041361,Inseviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,69,6918800,3822254,18.05,Ambato Boeny inse-like virus 1,Ambato Boeny inse-like virus 1  isolate MAD2177
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_757_length_1351_cov_3.338811,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,443,6918800,3822254,115.9,Ambato Boeny meta-like virus 2,Ambato Boeny meta-like virus 2  isolate MAD2179
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-1_S37,NODE_91_length_2936_cov_2.482710,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,152,6918800,3822254,39.77,Ambato Boeny meta-like virus 4,Ambato Boeny meta-like virus 4  isolate MAD2181
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-2_S38,NODE_32_length_4053_cov_16220.273869,Reovirales,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,902834,7838414,7365231,122580.54,Ambato Boeny reo-like virus 1,Ambato Boeny reo-like virus 1  isolate MAD2187
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-2_S38,NODE_76_length_2876_cov_2254.033535,Solemoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,90754,7838414,7365231,12321.95,Ambato Boeny solemo-like virus 1,Ambato Boeny solemo-like virus 1  isolate MAD2188
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-2_S38,NODE_1075_length_1278_cov_1.534440,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,54,7838414,7365231,7.33,Ambato Boeny meta-like virus 4,Ambato Boeny meta-like virus 4  isolate MAD2186
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-3_S39,NODE_1_length_10171_cov_93.172014,Kitaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,14632,7394780,6983366,2095.26,Ambato Boeny kita-like virus 1,Ambato Boeny kita-like virus 1  isolate MAD2189
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-3_S39,NODE_7_length_5205_cov_16781.410756,Reovirales,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,1231297,7394780,6983366,176318.55,Ambato Boeny reo-like virus 1,Ambato Boeny reo-like virus 1  isolate MAD2191
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-3_S39,NODE_32_length_2892_cov_820.202554,Solemoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,33835,7394780,6983366,4845.08,Ambato Boeny solemo-like virus 1,Ambato Boeny solemo-like virus 1  isolate MAD2192
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-coustani-3_S39,NODE_107_length_1732_cov_1.277275,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles coustani,51,7394780,6983366,7.3,Ambato Boeny meta-like virus 7,Ambato Boeny meta-like virus 7  isolate MAD2190
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_2_length_11966_cov_6158.710250,Xinmoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,1056249,7163283,6305815,167503.96,Ambato Boeny xinmo-like virus 1,Ambato Boeny xinmo-like virus 1  isolate MAD2202
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_54_length_5263_cov_3.790751,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,377,7163283,6305815,59.79,Ambato Boeny meta-like virus 10,Ambato Boeny meta-like virus 10  isolate MAD2193
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_17_length_6408_cov_16.616890,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,2133,7163283,6305815,338.26,Ambato Boeny meta-like virus 8,Ambato Boeny meta-like virus 8  isolate MAD2199
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_129_length_4207_cov_7.314949,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,846,7163283,6305815,134.16,Ambato Boeny meta-like virus 9,Ambato Boeny meta-like virus 9  isolate MAD2200
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_850_length_2258_cov_3.329062,Flaviviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,295,7163283,6305815,46.78,Anopheles flavivirus variant 1,Anopheles flavivirus variant 1  isolate MAD2203
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_4093_length_1444_cov_4.168490,Partitiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,84,7163283,6305815,13.32,Ambato Boeny partiti-like virus 2,Ambato Boeny partiti-like virus 2  isolate MAD2201
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_1239_length_2033_cov_3.134694,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,142,7163283,6305815,22.52,Ambato Boeny meta-like virus 11,Ambato Boeny meta-like virus 11  isolate MAD2194
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_6392_length_1264_cov_1.340890,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,34,7163283,6305815,5.39,Ambato Boeny meta-like virus 15,Ambato Boeny meta-like virus 15  isolate MAD2198
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_8838_length_1141_cov_1.936330,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,36,7163283,6305815,5.71,Ambato Boeny meta-like virus 14,Ambato Boeny meta-like virus 14  isolate MAD2197
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_3294_length_1535_cov_1.865253,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,60,7163283,6305815,9.52,Ambato Boeny meta-like virus 13,Ambato Boeny meta-like virus 13  isolate MAD2196
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-1_S40,NODE_2591_length_1651_cov_2.740177,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,98,7163283,6305815,15.54,Ambato Boeny meta-like virus 12,Ambato Boeny meta-like virus 12  isolate MAD2195
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-3_S42,NODE_2_length_10696_cov_15.555399,Flaviviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,2580,7603448,1197217,2155,Anopheles flavivirus variant 1,Anopheles flavivirus variant 1  isolate MAD2209
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-3_S42,NODE_3_length_9822_cov_11.294389,Kitaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,1722,7603448,1197217,1438.34,Ambato Boeny kita-like virus 2,Ambato Boeny kita-like virus 2  isolate MAD2204
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-3_S42,NODE_1_length_11952_cov_627.203216,Xinmoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,111228,7603448,1197217,92905.46,Ambato Boeny xinmo-like virus 1,Ambato Boeny xinmo-like virus 1  isolate MAD2208
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-3_S42,NODE_6_length_6956_cov_3.025570,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,456,7603448,1197217,380.88,Ambato Boeny meta-like virus 8,Ambato Boeny meta-like virus 8  isolate MAD2206
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-3_S42,NODE_140_length_1586_cov_1.678784,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,46,7603448,1197217,38.42,Ambato Boeny meta-like virus 9,Ambato Boeny meta-like virus 9  isolate MAD2207
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-3_S42,NODE_171_length_1472_cov_1.225161,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,26,7603448,1197217,21.72,Ambato Boeny meta-like virus 10,Ambato Boeny meta-like virus 10  isolate MAD2205
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_2_length_11948_cov_1214.585011,Xinmoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,213170,7758705,2901450,73470.16,Ambato Boeny xinmo-like virus 1,Ambato Boeny xinmo-like virus 1  isolate MAD2223
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_68_length_3725_cov_3.742333,Aspiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,214,7758705,2901450,73.76,Ambato Boeny aspi-like virus 2,Ambato Boeny aspi-like virus 2  isolate MAD2210
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_32_length_5015_cov_5.716512,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,592,7758705,2901450,204.04,Ambato Boeny meta-like virus 8,Ambato Boeny meta-like virus 8  isolate MAD2215
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_6_length_6703_cov_2.770588,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,379,7758705,2901450,130.62,Ambato Boeny meta-like virus 9,Ambato Boeny meta-like virus 9  isolate MAD2216
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_66_length_3876_cov_2.884565,Orthototiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,160,7758705,2901450,55.14,Ambato Boeny orthototi-like virus 5,Ambato Boeny orthototi-like virus 5  isolate MAD2218
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_185_length_2183_cov_1.375355,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,53,7758705,2901450,18.27,Ambato Boeny meta-like virus 11,Ambato Boeny meta-like virus 11  isolate MAD2213
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_164_length_2335_cov_2.311671,Orthototiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,333,7758705,2901450,114.77,Ambato Boeny orthototi-like virus 9,Ambato Boeny orthototi-like virus 9  isolate MAD2221
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_212_length_2039_cov_2.022380,Aspiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,60,7758705,2901450,20.68,Ambato Boeny aspi-like virus 3,Ambato Boeny aspi-like virus 3  isolate MAD2211
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_204_length_2075_cov_4.762238,Orthototiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,445,7758705,2901450,153.37,Ambato Boeny orthototi-like virus 4,Ambato Boeny orthototi-like virus 4  isolate MAD2217
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_109_length_2975_cov_7.174363,Orthototiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,573,7758705,2901450,197.48,Ambato Boeny orthototi-like virus 8,Ambato Boeny orthototi-like virus 8  isolate MAD2220
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_308_length_1780_cov_4307.163445,Partitiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,102733,7758705,2901450,35407.47,Mosquito partiti-like virus YN16,Mosquito partiti-like virus YN16  isolate MAD2224
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_585_length_1375_cov_3.407834,Partitiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,68,7758705,2901450,23.44,Ambato Boeny partiti-like virus 3,Ambato Boeny partiti-like virus 3  isolate MAD2222
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_1265_length_1095_cov_1.135029,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,22,7758705,2901450,7.58,Ambato Boeny meta-like virus 16,Ambato Boeny meta-like virus 16  isolate MAD2214
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_963_length_1180_cov_1.729901,Metaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,96,7758705,2901450,33.09,Ambato Boeny meta-like virus 10,Ambato Boeny meta-like virus 10  isolate MAD2212
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-4_S43,NODE_396_length_1575_cov_1.149134,Orthototiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,37,7758705,2901450,12.75,Ambato Boeny orthototi-like virus 6,Ambato Boeny orthototi-like virus 6  isolate MAD2219
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-5_S44,NODE_2_length_9838_cov_94.776242,Kitaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,14268,6748878,2310744,6174.63,Ambato Boeny kita-like virus 2,Ambato Boeny kita-like virus 2  isolate MAD2225
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-5_S44,NODE_1_length_11953_cov_3990.318939,Xinmoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,682247,6748878,2310744,295249.93,Ambato Boeny xinmo-like virus 1,Ambato Boeny xinmo-like virus 1  isolate MAD2227
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-5_S44,NODE_98_length_1780_cov_1977.390744,Partitiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,48504,6748878,2310744,20990.64,Mosquito partiti-like virus YN16,Mosquito partiti-like virus YN16  isolate MAD2228
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Anopheles-gambiae-5_S44,NODE_333_length_1027_cov_2.247379,Partitiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Anopheles gambiae,39,6748878,2310744,16.88,Ambato Boeny partiti-like virus 4,Ambato Boeny partiti-like virus 4  isolate MAD2226
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Culex-antennatus-1_S45,NODE_1_length_10971_cov_31.192971,Kitaviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Culex antennatus,4978,7175539,4645344,1071.61,Culex pipiens-associated Tunisia virus,Culex pipiens-associated Tunisia virus  isolate MAD2231
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Culex-antennatus-1_S45,NODE_8_length_3532_cov_4654.138768,Chrysoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Culex antennatus,229704,7175539,4645344,49448.22,Chrysoviridae sp.,Chrysoviridae sp.  isolate MAD2230
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Culex-antennatus-1_S45,NODE_40_length_1532_cov_10320.715559,Partitiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Culex antennatus,208362,7175539,4645344,44853.94,Atrato Partiti-like virus 4,Atrato Partiti-like virus 4  isolate MAD2229
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Culex-antennatus-2_S46,NODE_9_length_3526_cov_546.572256,Chrysoviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Culex antennatus,28004,8427508,2986919,9375.55,Chrysoviridae sp.,Chrysoviridae sp.  isolate MAD2233
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Culex-antennatus-2_S46,NODE_21_length_2831_cov_2302.495286,Tombusviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Culex antennatus,91720,8427508,2986919,30707.23,Culex associated luteo like virus,Culex associated luteo like virus  isolate MAD2234
HVT7HBGXH_Madagascar-Ambato-Boeny-Feb-2020-Rainy-Culex-antennatus-2_S46,NODE_78_length_1507_cov_401.177127,Partitiviridae,Madagascar,Ambato Boeny,Feb-20,2020,Rainy,Culex antennatus,8401,8427508,2986919,2812.6,Atrato Partiti-like virus 4,Atrato Partiti-like virus 4  isolate MAD2232
